customer_id,name,email,age,city,state,signup_date,number_of_orders,total_spent,average_order_value,anomaly_prediction,is_anomaly
CUST01437,Lucas Jones,lucas.jones@example.com,54,Fort Worth,TX,2024-06-08,2.0,119.38,59.69,1,False
CUST01438,Olivia Williams,olivia.williams@example.com,32,Austin,TX,2025-06-23,3.0,333.76,111.25,1,False
CUST01439,Isabella Garcia,isabella.garcia@example.com,46,Arlington,TX,2025-10-20,1.0,21.59,21.59,1,False
CUST01440,Lucas Garcia,lucas.garcia@example.com,67,Houston,TX,2024-09-11,1.0,52.46,52.46,1,False
CUST01441,Ava Jackson,ava.jackson@example.com,60,Austin,TX,2025-08-10,2.0,105.28,52.64,1,False
CUST01442,Ethan Martin,ethan.martin@example.com,43,Austin,TX,2026-06-06,1.0,43.49,43.49,1,False
CUST01443,Ethan Davis,ethan.davis@example.com,61,Plano,TX,2026-02-05,0.0,0.0,0.0,1,False
CUST01444,Amelia Johnson,amelia.johnson@example.com,19,Dallas,TX,2025-03-11,2.0,69.28,34.64,1,False
CUST01445,Harper Smith,harper.smith@example.com,37,Denton,TX,2025-07-04,1.0,32.04,32.04,1,False
CUST01446,Harper Brown,harper.brown@example.com,32,Arlington,TX,2026-04-14,1.0,72.68,72.68,1,False
CUST01447,Noah Miller,noah.miller@example.com,69,Austin,TX,2023-11-16,1.0,30.09,30.09,1,False
CUST01448,Amelia Jackson,amelia.jackson@example.com,21,Arlington,TX,2025-05-25,2.0,83.44,41.72,1,False
CUST01449,Mason Anderson,mason.anderson@example.com,39,Dallas,TX,2023-11-25,1.0,52.95,52.95,1,False
CUST01450,Noah Taylor,noah.taylor@example.com,67,Plano,TX,2025-01-22,0.0,0.0,0.0,1,False
CUST01451,Mason Williams,mason.williams@example.com,55,Arlington,TX,2024-10-18,1.0,101.9,101.9,1,False
CUST01452,Harper Williams,harper.williams@example.com,40,Frisco,TX,2025-11-03,0.0,0.0,0.0,1,False
CUST01453,Amelia Jones,amelia.jones@example.com,43,Dallas,TX,2023-03-12,2.0,80.26,40.13,1,False
CUST01454,Mason Jones,mason.jones@example.com,68,Dallas,TX,2025-04-06,0.0,0.0,0.0,1,False
CUST01455,Olivia Moore,olivia.moore@example.com,28,Denton,TX,2026-05-03,2.0,98.13,49.06,1,False
CUST01456,Amelia Taylor,amelia.taylor@example.com,45,Fort Worth,TX,2025-05-14,0.0,0.0,0.0,1,False
CUST01457,Harper Williams,harper.williams@example.com,73,Plano,TX,2025-07-16,3.0,268.59,89.53,1,False
CUST01458,Noah Wilson,noah.wilson@example.com,19,Plano,TX,2023-04-16,0.0,0.0,0.0,1,False
CUST01459,James Brown,james.brown@example.com,25,Denton,TX,2025-02-08,1.0,85.22,85.22,1,False
CUST01460,Amelia Moore,amelia.moore@example.com,46,Frisco,TX,2025-06-11,3.0,212.63,70.88,1,False
CUST01461,Liam Moore,liam.moore@example.com,28,Arlington,TX,2023-07-15,1.0,68.16,68.16,1,False
CUST01462,Isabella Jackson,isabella.jackson@example.com,54,Houston,TX,2023-05-25,0.0,0.0,0.0,1,False
CUST01463,Harper Williams,harper.williams@example.com,35,Frisco,TX,2024-04-15,1.0,25.43,25.43,1,False
CUST01464,Emma Anderson,emma.anderson@example.com,72,Fort Worth,TX,2023-08-04,2.0,158.05,79.03,1,False
CUST01465,Emma Johnson,emma.johnson@example.com,67,Plano,TX,2026-01-21,1.0,82.82,82.82,1,False
CUST01466,Noah Taylor,noah.taylor@example.com,31,Dallas,TX,2023-09-17,4.0,518.52,129.63,1,False
CUST01467,Noah Moore,noah.moore@example.com,71,Plano,TX,2025-07-22,3.0,219.79,73.26,1,False
CUST01468,Lucas Anderson,lucas.anderson@example.com,27,Frisco,TX,2024-07-28,0.0,0.0,0.0,1,False
CUST01469,Isabella Wilson,isabella.wilson@example.com,52,Houston,TX,2023-10-12,4.0,389.96,97.49,1,False
CUST01470,Isabella Brown,isabella.brown@example.com,26,Austin,TX,2024-04-28,0.0,0.0,0.0,1,False
CUST01471,Olivia Williams,olivia.williams@example.com,52,Austin,TX,2024-01-07,3.0,191.22,63.74,1,False
CUST01472,Noah Miller,noah.miller@example.com,28,Denton,TX,2023-03-11,2.0,197.37,98.68,1,False
CUST01473,Isabella Davis,isabella.davis@example.com,61,Plano,TX,2024-01-14,0.0,0.0,0.0,1,False
CUST01474,Henry Anderson,henry.anderson@example.com,29,Plano,TX,2023-10-29,0.0,0.0,0.0,1,False
CUST01475,Lucas Martin,lucas.martin@example.com,20,Fort Worth,TX,2023-09-12,2.0,125.88,62.94,1,False
CUST01476,Mason Johnson,mason.johnson@example.com,70,Plano,TX,2025-08-01,1.0,40.31,40.31,1,False
CUST01477,Ethan Miller,ethan.miller@example.com,56,Houston,TX,2024-11-22,2.0,78.36,39.18,1,False
CUST01478,Ethan Thomas,ethan.thomas@example.com,31,Plano,TX,2025-04-13,1.0,185.95,185.95,1,False
CUST01479,Mason Jones,mason.jones@example.com,73,Arlington,TX,2024-12-17,2.0,115.66,57.83,1,False
CUST01480,Sophia Jackson,sophia.jackson@example.com,45,Frisco,TX,2024-02-28,2.0,110.22,55.11,1,False
CUST01481,Harper Anderson,harper.anderson@example.com,28,Denton,TX,2023-08-01,1.0,55.93,55.93,1,False
CUST01482,Lucas Jones,lucas.jones@example.com,56,Houston,TX,2023-04-10,0.0,0.0,0.0,1,False
CUST01483,Henry Williams,henry.williams@example.com,42,Fort Worth,TX,2026-02-09,2.0,125.76,62.88,1,False
CUST01484,Isabella Jones,isabella.jones@example.com,38,Arlington,TX,2023-11-04,0.0,0.0,0.0,1,False
CUST01485,James Thomas,james.thomas@example.com,27,Arlington,TX,2024-11-08,1.0,58.4,58.4,1,False
CUST01486,Lucas Johnson,lucas.johnson@example.com,60,Frisco,TX,2024-04-19,3.0,387.24,129.08,1,False
CUST01487,Amelia Brown,amelia.brown@example.com,32,Austin,TX,2023-04-22,0.0,0.0,0.0,1,False
CUST01488,Mason Garcia,mason.garcia@example.com,36,Houston,TX,2026-01-15,0.0,0.0,0.0,1,False
CUST01489,Henry Smith,henry.smith@example.com,65,Frisco,TX,2023-07-02,0.0,0.0,0.0,1,False
CUST01490,Liam Taylor,liam.taylor@example.com,39,Arlington,TX,2024-08-19,2.0,135.43,67.72,1,False
CUST01491,Mia Brown,mia.brown@example.com,38,Fort Worth,TX,2023-06-14,0.0,0.0,0.0,1,False
CUST01492,Ava Garcia,ava.garcia@example.com,69,Frisco,TX,2025-03-25,1.0,20.31,20.31,1,False
CUST01493,Harper Wilson,harper.wilson@example.com,61,Austin,TX,2023-03-31,2.0,116.65,58.32,1,False
CUST01494,Mason Martin,mason.martin@example.com,49,Arlington,TX,2024-03-30,2.0,115.28,57.64,1,False
CUST01495,James Anderson,james.anderson@example.com,67,Frisco,TX,2023-08-26,1.0,33.56,33.56,1,False
CUST01496,Isabella Anderson,isabella.anderson@example.com,40,Houston,TX,2024-06-17,0.0,0.0,0.0,1,False
CUST01497,James Moore,james.moore@example.com,30,Austin,TX,2024-12-27,3.0,392.99,131.0,1,False
CUST01498,James Johnson,james.johnson@example.com,22,Houston,TX,2023-02-27,3.0,295.58,98.53,1,False
CUST01499,Noah Anderson,noah.anderson@example.com,21,Houston,TX,2024-06-25,1.0,41.68,41.68,1,False
CUST01500,Noah Miller,noah.miller@example.com,45,Houston,TX,2025-10-18,3.0,114.14,38.05,1,False
CUST01501,Olivia Garcia,olivia.garcia@example.com,31,Frisco,TX,2024-09-09,1.0,52.91,52.91,1,False
CUST01502,Mason Johnson,mason.johnson@example.com,25,Austin,TX,2024-02-06,1.0,50.22,50.22,1,False
CUST01503,Olivia Davis,olivia.davis@example.com,26,Frisco,TX,2025-10-02,1.0,178.02,178.02,1,False
CUST01504,Mason Miller,mason.miller@example.com,74,Frisco,TX,2025-04-21,0.0,0.0,0.0,1,False
CUST01505,Harper Anderson,harper.anderson@example.com,68,Frisco,TX,2025-04-18,1.0,18.45,18.45,1,False
CUST01506,Lucas Jones,lucas.jones@example.com,52,Arlington,TX,2024-06-02,0.0,0.0,0.0,1,False
CUST01507,Ava Thomas,ava.thomas@example.com,54,Plano,TX,2023-07-16,1.0,186.52,186.52,1,False
CUST01508,James Jones,james.jones@example.com,38,Dallas,TX,2023-02-15,4.0,169.67,42.42,1,False
CUST01509,Harper Miller,harper.miller@example.com,35,Arlington,TX,2024-06-13,2.0,184.1,92.05,1,False
CUST01510,Lucas Wilson,lucas.wilson@example.com,50,Austin,TX,2025-09-26,0.0,0.0,0.0,1,False
CUST01511,Mia Anderson,mia.anderson@example.com,25,Dallas,TX,2025-02-14,3.0,194.06,64.69,1,False
CUST01512,Ethan Jackson,ethan.jackson@example.com,68,Dallas,TX,2023-03-15,1.0,53.85,53.85,1,False
CUST01513,Emma Wilson,emma.wilson@example.com,66,Dallas,TX,2023-12-01,3.0,152.65,50.88,1,False
CUST01514,Amelia Wilson,amelia.wilson@example.com,34,Plano,TX,2024-09-24,2.0,190.98,95.49,1,False
CUST01515,Henry Garcia,henry.garcia@example.com,60,Frisco,TX,2024-11-18,4.0,255.52,63.88,1,False
CUST01516,Mason Taylor,mason.taylor@example.com,48,Denton,TX,2024-07-28,2.0,169.4,84.7,1,False
CUST01517,Mia Garcia,mia.garcia@example.com,51,Fort Worth,TX,2023-10-23,1.0,106.73,106.73,1,False
CUST01518,Ethan Williams,ethan.williams@example.com,23,Austin,TX,2026-01-12,2.0,96.46,48.23,1,False
CUST01519,Isabella Smith,isabella.smith@example.com,39,Denton,TX,2025-11-04,0.0,0.0,0.0,1,False
CUST01520,Sophia Miller,sophia.miller@example.com,31,Plano,TX,2026-03-03,2.0,239.65,119.82,1,False
CUST01521,Ava Brown,ava.brown@example.com,20,Plano,TX,2024-04-22,0.0,0.0,0.0,1,False
CUST01522,Henry Smith,henry.smith@example.com,29,Fort Worth,TX,2024-09-24,1.0,59.88,59.88,1,False
CUST01523,Olivia Jackson,olivia.jackson@example.com,53,Dallas,TX,2023-11-15,4.0,379.35,94.84,1,False
CUST01524,Olivia Davis,olivia.davis@example.com,29,Frisco,TX,2024-04-23,1.0,66.84,66.84,1,False
CUST01525,Lucas Thomas,lucas.thomas@example.com,62,Fort Worth,TX,2024-01-03,0.0,0.0,0.0,1,False
CUST01526,Henry Garcia,henry.garcia@example.com,19,Denton,TX,2024-01-02,3.0,140.69,46.9,1,False
CUST01527,Noah Garcia,noah.garcia@example.com,19,Denton,TX,2024-01-13,3.0,248.06,82.69,1,False
CUST01528,Ethan Johnson,ethan.johnson@example.com,32,Fort Worth,TX,2024-04-07,1.0,54.66,54.66,1,False
CUST01529,Sophia Jackson,sophia.jackson@example.com,40,Plano,TX,2023-01-13,0.0,0.0,0.0,1,False
CUST01530,Mia Smith,mia.smith@example.com,46,Austin,TX,2024-06-19,0.0,0.0,0.0,1,False
CUST01531,Ava Moore,ava.moore@example.com,34,Houston,TX,2026-04-06,1.0,90.99,90.99,1,False
CUST01532,Harper Martin,harper.martin@example.com,49,Frisco,TX,2023-09-27,1.0,83.76,83.76,1,False
CUST01533,Ethan Martin,ethan.martin@example.com,24,Denton,TX,2025-12-29,1.0,84.24,84.24,1,False
CUST01534,Sophia Johnson,sophia.johnson@example.com,47,Denton,TX,2024-01-11,0.0,0.0,0.0,1,False
CUST01535,Emma Brown,emma.brown@example.com,45,Fort Worth,TX,2026-01-17,3.0,230.72,76.91,1,False
CUST01536,Mason Johnson,mason.johnson@example.com,31,Frisco,TX,2023-09-14,2.0,93.4,46.7,1,False
CUST01537,Harper Smith,harper.smith@example.com,61,Fort Worth,TX,2023-08-05,0.0,0.0,0.0,1,False
CUST01538,Olivia Miller,olivia.miller@example.com,47,Dallas,TX,2024-03-25,1.0,47.36,47.36,1,False
CUST01539,Harper Anderson,harper.anderson@example.com,34,Frisco,TX,2025-06-12,2.0,135.75,67.88,1,False
CUST01540,Mia Anderson,mia.anderson@example.com,49,Dallas,TX,2026-03-10,0.0,0.0,0.0,1,False
CUST01541,Olivia Jackson,olivia.jackson@example.com,63,Denton,TX,2026-03-30,3.0,298.94,99.65,1,False
CUST01542,Mia Thomas,mia.thomas@example.com,23,Plano,TX,2023-02-01,1.0,21.27,21.27,1,False
CUST01543,Lucas Davis,lucas.davis@example.com,68,Dallas,TX,2026-03-21,1.0,41.94,41.94,1,False
CUST01544,Noah Garcia,noah.garcia@example.com,41,Frisco,TX,2024-09-01,3.0,337.36,112.45,1,False
CUST01545,Mia Brown,mia.brown@example.com,23,Arlington,TX,2025-07-05,0.0,0.0,0.0,1,False
CUST01546,Olivia Martin,olivia.martin@example.com,44,Frisco,TX,2024-06-25,3.0,156.0,52.0,1,False
CUST01547,Lucas Garcia,lucas.garcia@example.com,35,Fort Worth,TX,2023-05-28,2.0,140.28,70.14,1,False
CUST01548,Mia Williams,mia.williams@example.com,41,Dallas,TX,2024-10-17,1.0,52.28,52.28,1,False
CUST01549,Emma Thomas,emma.thomas@example.com,54,Austin,TX,2023-03-08,1.0,49.06,49.06,1,False
CUST01550,Harper Davis,harper.davis@example.com,73,Arlington,TX,2024-07-23,2.0,122.22,61.11,1,False
CUST01551,Noah Taylor,noah.taylor@example.com,41,Plano,TX,2025-01-17,1.0,90.9,90.9,1,False
CUST01552,Mia Martin,mia.martin@example.com,55,Houston,TX,2024-03-18,2.0,251.65,125.82,1,False
CUST01553,Lucas Moore,lucas.moore@example.com,51,Fort Worth,TX,2025-06-15,3.0,238.55,79.52,1,False
CUST01554,Isabella Moore,isabella.moore@example.com,57,Fort Worth,TX,2024-02-03,1.0,59.12,59.12,1,False
CUST01555,Ethan Johnson,ethan.johnson@example.com,64,Austin,TX,2026-02-25,2.0,102.98,51.49,1,False
CUST01556,Liam Jones,liam.jones@example.com,32,Houston,TX,2024-04-26,2.0,620.4,310.2,-1,True
CUST01557,Sophia Smith,sophia.smith@example.com,28,Denton,TX,2025-08-05,0.0,0.0,0.0,1,False
CUST01558,Liam Garcia,liam.garcia@example.com,39,Houston,TX,2023-07-05,1.0,96.96,96.96,1,False
CUST01559,Isabella Johnson,isabella.johnson@example.com,71,Plano,TX,2023-06-18,1.0,61.71,61.71,1,False
CUST01560,Liam Brown,liam.brown@example.com,41,Plano,TX,2024-05-21,2.0,149.63,74.82,1,False
CUST01561,Isabella Garcia,isabella.garcia@example.com,18,Arlington,TX,2024-06-04,2.0,80.78,40.39,1,False
CUST01562,Ava Taylor,ava.taylor@example.com,35,Denton,TX,2023-06-10,4.0,200.39,50.1,1,False
CUST01563,Isabella Anderson,isabella.anderson@example.com,61,Fort Worth,TX,2023-12-06,1.0,63.15,63.15,1,False
CUST01564,Isabella Davis,isabella.davis@example.com,29,Dallas,TX,2026-02-03,3.0,94.73,31.58,1,False
CUST01565,James Thomas,james.thomas@example.com,74,Plano,TX,2024-12-04,3.0,324.27,108.09,1,False
CUST01566,Isabella Davis,isabella.davis@example.com,60,Austin,TX,2026-03-22,0.0,0.0,0.0,1,False
CUST01567,Emma Anderson,emma.anderson@example.com,45,Austin,TX,2025-04-02,0.0,0.0,0.0,1,False
CUST01568,Ethan Garcia,ethan.garcia@example.com,57,Austin,TX,2025-02-23,0.0,0.0,0.0,1,False
CUST01569,Mason Brown,mason.brown@example.com,24,Frisco,TX,2026-03-18,2.0,114.96,57.48,1,False
CUST01570,Mia Davis,mia.davis@example.com,40,Denton,TX,2026-04-26,2.0,187.16,93.58,1,False
CUST01571,Sophia Moore,sophia.moore@example.com,38,Denton,TX,2023-05-11,1.0,160.36,160.36,1,False
CUST01572,Noah Davis,noah.davis@example.com,51,Plano,TX,2024-05-30,0.0,0.0,0.0,1,False
CUST01573,Ethan Taylor,ethan.taylor@example.com,28,Plano,TX,2024-06-19,0.0,0.0,0.0,1,False
CUST01574,Olivia Martin,olivia.martin@example.com,39,Austin,TX,2025-01-10,4.0,182.16,45.54,1,False
CUST01575,Mason Smith,mason.smith@example.com,59,Denton,TX,2025-02-19,2.0,292.1,146.05,1,False
CUST01576,Ava Brown,ava.brown@example.com,52,Denton,TX,2024-08-10,2.0,97.59,48.8,1,False
CUST01577,Ava Brown,ava.brown@example.com,69,Plano,TX,2024-12-26,1.0,38.87,38.87,1,False
CUST01578,Amelia Miller,amelia.miller@example.com,46,Frisco,TX,2025-07-31,1.0,58.56,58.56,1,False
CUST01579,Harper Martin,harper.martin@example.com,59,Dallas,TX,2025-09-23,2.0,287.94,143.97,1,False
CUST01580,Isabella Martin,isabella.martin@example.com,45,Dallas,TX,2024-01-11,2.0,137.6,68.8,1,False
CUST01581,Ethan Anderson,ethan.anderson@example.com,35,Arlington,TX,2026-03-27,1.0,61.77,61.77,1,False
CUST01582,Lucas Miller,lucas.miller@example.com,31,Denton,TX,2023-07-23,3.0,146.64,48.88,1,False
CUST01583,James Moore,james.moore@example.com,35,Fort Worth,TX,2025-09-15,1.0,38.68,38.68,1,False
CUST01584,Liam Anderson,liam.anderson@example.com,45,Dallas,TX,2024-10-22,1.0,13.9,13.9,1,False
CUST01585,Olivia Jackson,olivia.jackson@example.com,41,Arlington,TX,2023-03-16,2.0,30.98,15.49,1,False
CUST01586,Ava Davis,ava.davis@example.com,25,Houston,TX,2025-01-10,1.0,19.49,19.49,1,False
CUST01587,Sophia Anderson,sophia.anderson@example.com,59,Fort Worth,TX,2023-10-31,3.0,447.42,149.14,1,False
CUST01588,Ava Jones,ava.jones@example.com,71,Denton,TX,2025-12-21,1.0,46.29,46.29,1,False
CUST01589,Noah Miller,noah.miller@example.com,62,Dallas,TX,2024-07-23,0.0,0.0,0.0,1,False
CUST01590,Mia Davis,mia.davis@example.com,70,Frisco,TX,2025-02-24,2.0,177.83,88.92,1,False
CUST01591,Ava Jackson,ava.jackson@example.com,25,Houston,TX,2026-02-05,0.0,0.0,0.0,1,False
CUST01592,Noah Wilson,noah.wilson@example.com,21,Arlington,TX,2026-04-25,2.0,238.52,119.26,1,False
CUST01593,Ethan Williams,ethan.williams@example.com,44,Dallas,TX,2025-09-13,1.0,43.05,43.05,1,False
CUST01594,Ethan Williams,ethan.williams@example.com,53,Denton,TX,2023-08-17,1.0,108.12,108.12,1,False
CUST01595,James Brown,james.brown@example.com,22,Dallas,TX,2025-12-07,1.0,40.77,40.77,1,False
CUST01596,Harper Jones,harper.jones@example.com,50,Plano,TX,2023-09-25,4.0,239.43,59.86,1,False
CUST01597,Amelia Taylor,amelia.taylor@example.com,66,Houston,TX,2024-12-27,3.0,124.26,41.42,1,False
CUST01598,Mason Smith,mason.smith@example.com,51,Dallas,TX,2025-03-12,1.0,215.84,215.84,1,False
CUST01599,Ava Jackson,ava.jackson@example.com,47,Austin,TX,2023-09-11,2.0,64.9,32.45,1,False
CUST01600,Sophia Jackson,sophia.jackson@example.com,25,Frisco,TX,2025-08-14,1.0,30.99,30.99,1,False
CUST01601,Ava Miller,ava.miller@example.com,56,Plano,TX,2025-05-19,2.0,127.49,63.74,1,False
CUST01602,Amelia Wilson,amelia.wilson@example.com,64,Plano,TX,2023-03-28,1.0,182.59,182.59,1,False
CUST01603,Henry Davis,henry.davis@example.com,43,Dallas,TX,2026-04-19,3.0,155.82,51.94,1,False
CUST01604,Sophia Jackson,sophia.jackson@example.com,74,Frisco,TX,2025-11-14,0.0,0.0,0.0,1,False
CUST01605,Emma Jackson,emma.jackson@example.com,54,Plano,TX,2023-08-10,3.0,118.44,39.48,1,False
CUST01606,Isabella Jones,isabella.jones@example.com,51,Fort Worth,TX,2025-09-16,6.0,408.95,68.16,-1,True
CUST01607,Mason Martin,mason.martin@example.com,24,Houston,TX,2024-02-01,1.0,24.11,24.11,1,False
CUST01608,Emma Martin,emma.martin@example.com,57,Fort Worth,TX,2025-07-26,1.0,271.91,271.91,1,False
CUST01609,Henry Brown,henry.brown@example.com,45,Arlington,TX,2024-05-25,1.0,135.17,135.17,1,False
CUST01610,Henry Thomas,henry.thomas@example.com,56,Fort Worth,TX,2024-07-14,1.0,25.85,25.85,1,False
CUST01611,Amelia Miller,amelia.miller@example.com,56,Frisco,TX,2025-04-25,6.0,695.02,115.84,-1,True
CUST01612,Ava Jones,ava.jones@example.com,45,Austin,TX,2024-03-15,2.0,131.56,65.78,1,False
CUST01613,Amelia Miller,amelia.miller@example.com,31,Plano,TX,2026-04-13,2.0,53.42,26.71,1,False
CUST01614,Amelia Thomas,amelia.thomas@example.com,70,Frisco,TX,2023-11-07,2.0,68.83,34.42,1,False
CUST01615,Henry Smith,henry.smith@example.com,67,Plano,TX,2023-02-04,2.0,72.18,36.09,1,False
CUST01616,Mason Smith,mason.smith@example.com,55,Denton,TX,2023-08-05,2.0,64.51,32.25,1,False
CUST01617,Emma Taylor,emma.taylor@example.com,21,Austin,TX,2024-12-21,0.0,0.0,0.0,1,False
CUST01618,Liam Martin,liam.martin@example.com,59,Plano,TX,2025-10-12,0.0,0.0,0.0,1,False
CUST01619,Ava Moore,ava.moore@example.com,35,Fort Worth,TX,2024-06-02,1.0,140.33,140.33,1,False
CUST01620,Henry Williams,henry.williams@example.com,61,Denton,TX,2023-09-26,1.0,89.58,89.58,1,False
CUST01621,Emma Martin,emma.martin@example.com,65,Denton,TX,2024-09-29,2.0,128.63,64.32,1,False
CUST01622,Harper Anderson,harper.anderson@example.com,42,Arlington,TX,2024-04-19,0.0,0.0,0.0,1,False
CUST01623,Liam Johnson,liam.johnson@example.com,24,Denton,TX,2023-03-31,1.0,19.29,19.29,1,False
CUST01624,Liam Johnson,liam.johnson@example.com,55,Denton,TX,2025-12-01,2.0,171.92,85.96,1,False
CUST01625,Ethan Miller,ethan.miller@example.com,45,Dallas,TX,2026-05-10,2.0,130.17,65.08,1,False
CUST01626,James Thomas,james.thomas@example.com,22,Austin,TX,2025-09-08,2.0,100.76,50.38,1,False
CUST01627,Ava Taylor,ava.taylor@example.com,20,Fort Worth,TX,2023-10-15,2.0,214.82,107.41,1,False
CUST01628,Liam Johnson,liam.johnson@example.com,61,Frisco,TX,2024-04-25,4.0,244.27,61.07,1,False
CUST01629,Henry Anderson,henry.anderson@example.com,48,Fort Worth,TX,2024-09-28,0.0,0.0,0.0,1,False
CUST01630,Ethan Brown,ethan.brown@example.com,64,Fort Worth,TX,2024-05-15,2.0,73.32,36.66,1,False
CUST01631,Emma Johnson,emma.johnson@example.com,59,Dallas,TX,2023-02-21,2.0,125.6,62.8,1,False
CUST01632,Harper Garcia,harper.garcia@example.com,37,Houston,TX,2023-04-13,2.0,246.97,123.48,1,False
CUST01633,Noah Davis,noah.davis@example.com,36,Plano,TX,2024-11-29,0.0,0.0,0.0,1,False
CUST01634,Ava Taylor,ava.taylor@example.com,65,Plano,TX,2026-05-13,1.0,71.67,71.67,1,False
CUST01635,Mason Brown,mason.brown@example.com,28,Frisco,TX,2025-11-03,2.0,224.35,112.18,1,False
CUST01636,Amelia Jackson,amelia.jackson@example.com,57,Denton,TX,2024-04-14,2.0,85.47,42.74,1,False
CUST01637,Sophia Jones,sophia.jones@example.com,20,Arlington,TX,2024-03-02,1.0,49.36,49.36,1,False
CUST01638,Sophia Brown,sophia.brown@example.com,40,Frisco,TX,2023-04-20,1.0,57.39,57.39,1,False
CUST01639,Emma Williams,emma.williams@example.com,24,Houston,TX,2024-05-29,1.0,80.18,80.18,1,False
CUST01640,Lucas Jones,lucas.jones@example.com,40,Plano,TX,2023-03-09,2.0,57.4,28.7,1,False
CUST01641,Lucas Martin,lucas.martin@example.com,24,Arlington,TX,2026-06-23,1.0,27.64,27.64,1,False
CUST01642,Emma Wilson,emma.wilson@example.com,63,Frisco,TX,2024-01-24,0.0,0.0,0.0,1,False
CUST01643,Henry Davis,henry.davis@example.com,51,Arlington,TX,2023-11-04,2.0,249.99,125.0,1,False
CUST01644,Liam Davis,liam.davis@example.com,59,Fort Worth,TX,2025-12-25,1.0,58.74,58.74,1,False
CUST01645,James Davis,james.davis@example.com,36,Austin,TX,2024-04-04,1.0,48.08,48.08,1,False
CUST01646,Ava Thomas,ava.thomas@example.com,26,Fort Worth,TX,2023-12-13,0.0,0.0,0.0,1,False
CUST01647,Sophia Davis,sophia.davis@example.com,65,Dallas,TX,2023-11-21,4.0,267.78,66.94,1,False
CUST01648,Sophia Miller,sophia.miller@example.com,68,Denton,TX,2024-10-28,1.0,47.65,47.65,1,False
CUST01649,James Davis,james.davis@example.com,35,Plano,TX,2025-11-22,2.0,206.54,103.27,1,False
CUST01650,Liam Anderson,liam.anderson@example.com,58,Arlington,TX,2023-03-09,3.0,226.82,75.61,1,False
CUST01651,Sophia Martin,sophia.martin@example.com,65,Frisco,TX,2023-07-06,2.0,116.87,58.44,1,False
CUST01652,Amelia Davis,amelia.davis@example.com,62,Denton,TX,2023-07-11,1.0,25.3,25.3,1,False
CUST01653,Mason Moore,mason.moore@example.com,59,Austin,TX,2026-05-21,4.0,213.1,53.28,1,False
CUST01654,Ava Martin,ava.martin@example.com,42,Frisco,TX,2024-03-03,0.0,0.0,0.0,1,False
CUST01655,Mia Davis,mia.davis@example.com,69,Plano,TX,2026-02-05,5.0,605.17,121.03,-1,True
CUST01656,Sophia Thomas,sophia.thomas@example.com,31,Arlington,TX,2026-06-17,1.0,94.51,94.51,1,False
CUST01657,Emma Taylor,emma.taylor@example.com,61,Arlington,TX,2023-08-04,1.0,130.61,130.61,1,False
CUST01658,Mason Miller,mason.miller@example.com,42,Fort Worth,TX,2023-06-26,3.0,263.64,87.88,1,False
CUST01659,Sophia Thomas,sophia.thomas@example.com,36,Austin,TX,2024-07-14,1.0,62.97,62.97,1,False
CUST01660,Isabella Smith,isabella.smith@example.com,56,Austin,TX,2025-05-30,2.0,133.23,66.62,1,False
CUST01661,Harper Brown,harper.brown@example.com,72,Plano,TX,2024-09-17,0.0,0.0,0.0,1,False
CUST01662,Amelia Moore,amelia.moore@example.com,32,Arlington,TX,2024-08-29,0.0,0.0,0.0,1,False
CUST01663,Mason Moore,mason.moore@example.com,33,Denton,TX,2023-06-28,2.0,154.02,77.01,1,False
CUST01664,Ethan Brown,ethan.brown@example.com,44,Austin,TX,2024-01-30,1.0,126.91,126.91,1,False
CUST01665,Mia Jones,mia.jones@example.com,57,Austin,TX,2026-03-14,0.0,0.0,0.0,1,False
CUST01666,Harper Taylor,harper.taylor@example.com,27,Frisco,TX,2025-05-25,4.0,310.24,77.56,1,False
CUST01667,Olivia Garcia,olivia.garcia@example.com,21,Plano,TX,2025-08-19,4.0,211.52,52.88,1,False
CUST01668,Emma Brown,emma.brown@example.com,68,Fort Worth,TX,2023-07-17,0.0,0.0,0.0,1,False
CUST01669,Emma Jackson,emma.jackson@example.com,36,Frisco,TX,2025-08-26,0.0,0.0,0.0,1,False
CUST01670,Ava Johnson,ava.johnson@example.com,45,Frisco,TX,2026-01-12,0.0,0.0,0.0,1,False
CUST01671,James Garcia,james.garcia@example.com,38,Houston,TX,2024-10-30,0.0,0.0,0.0,1,False
CUST01672,Harper Jackson,harper.jackson@example.com,64,Dallas,TX,2026-01-13,1.0,139.51,139.51,1,False
CUST01673,Mason Davis,mason.davis@example.com,31,Houston,TX,2024-04-01,3.0,365.54,121.85,1,False
CUST01674,Liam Jackson,liam.jackson@example.com,50,Austin,TX,2026-06-30,0.0,0.0,0.0,1,False
CUST01675,Emma Davis,emma.davis@example.com,65,Arlington,TX,2023-03-13,5.0,382.87,76.57,1,False
CUST01676,Mason Miller,mason.miller@example.com,27,Dallas,TX,2023-08-11,1.0,46.43,46.43,1,False
CUST01677,Henry Garcia,henry.garcia@example.com,36,Dallas,TX,2023-10-03,1.0,87.36,87.36,1,False
CUST01678,Mason Johnson,mason.johnson@example.com,47,Arlington,TX,2026-06-23,1.0,43.11,43.11,1,False
CUST01679,Henry Jackson,henry.jackson@example.com,39,Dallas,TX,2024-07-26,2.0,108.8,54.4,1,False
